p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,2.5205421054221255,0.325,0.041,0,9,CTBP2
0,1.5262837698703162,0.373,0.089,0,9,METTL7A
0,1.7285796786710255,0.361,0.079,0,9,RAPGEF2
0,1.6594905572524312,0.361,0.079,0,9,MKKS
0,2.8185449667304034,0.325,0.044,0,9,SLC29A1
0,1.9274026576443415,0.337,0.056,0,9,HIP1
0,1.7123558858109846,0.361,0.08,0,9,MAN1A1
0,1.5492492953599248,0.349,0.07,0,9,TTC24
0,1.8924748384472485,0.337,0.059,0,9,SLC2A6
0,1.8595858662991036,0.349,0.071,0,9,TASP1
0,10.033374211311791,0.277,0,0,9,SHD
0,2.913166409900379,0.313,0.036,0,9,FADS2
0,1.511612008009336,0.361,0.084,0,9,SEC61A2
0,3.5255174217987633,0.301,0.024,0,9,ST14
0,1.3406024603845517,0.361,0.084,0,9,ZNF589
0,8.956813182503419,0.277,0.001,0,9,KCNK17
0,8.488478945296404,0.277,0.001,0,9,CYYR1
0,6.7007214414606695,0.277,0.001,0,9,AC018634.9
0,3.4212049292355426,0.301,0.025,0,9,DAB2
0,3.609456351346504,0.301,0.025,0,9,LRRK1
0,6.72681540716374,0.277,0.003,0,9,COL24A1
0,2.3017533558517886,0.313,0.039,0,9,AC006978.6
0,2.344473992170313,0.313,0.041,0,9,MPZL1
0,3.0703434388651147,0.301,0.03,0,9,GHRL
0,2.1083708466487976,0.325,0.056,0,9,LRR1
0,2.808264339638643,0.301,0.033,0,9,HRH2
0,2.4910818512292483,0.313,0.045,0,9,LRRC25
0,2.024646398468226,0.337,0.07,0,9,TUBG1
0,1.8844913749900976,0.349,0.082,0,9,LINC00910
0,2.219758264643164,0.325,0.059,0,9,DUSP3
0,2.8152580987929237,0.301,0.035,0,9,TBC1D8
0,3.4411448997613316,0.289,0.023,0,9,ZBTB18
0,3.3218941560124238,0.301,0.036,0,9,AXL
0,1.8537501960012204,0.325,0.06,0,9,FAM26F
0,12.017241895568283,0.265,0,0,9,CTC-782O7.1
0,2.1677045813221327,0.313,0.049,0,9,HCCS
0,8.279019394185433,0.265,0.001,0,9,KCNK10
0,7.5761618292340565,0.265,0.001,0,9,EPHA2
0,8.489447809885041,0.265,0.001,0,9,RP11-439L8.3
0,2.4835324911147945,0.301,0.038,0,9,TRPM2
0,2.2173820035237988,0.313,0.05,0,9,DSN1
0,4.154404549800055,0.277,0.016,0,9,OPN3
0,6.00079261107235,0.265,0.004,0,9,LEPREL1
0,1.6727973804511513,0.337,0.077,0,9,TGFBR1
0,5.905091926796432,0.265,0.005,0,9,SH3BP4
0,4.23062525912315,0.277,0.017,0,9,RP11-551L14.1
0,1.7945922171909872,0.337,0.078,0,9,TRIB1
0,5.473930985364449,0.265,0.007,0,9,DPPA4
0,1.8243910936816399,0.325,0.068,0,9,CTD-2022H16.3
0,2.0584089178030207,0.313,0.056,0,9,RP11-147L13.2
0,1.7668995460131243,0.325,0.069,0,9,ZNF10
0,3.60756353677464,0.289,0.034,0,9,CPED1
0,2.558514201034142,0.301,0.046,0,9,DAPK1
0,2.253383159898819,0.301,0.048,0,9,CCR2
0,3.150226469882529,0.277,0.025,0,9,AC010761.10
0,1.9375177131922674,0.313,0.062,0,9,RNF11
0,2.3668484955744815,0.301,0.05,0,9,IGSF6
0,2.1556377006344296,0.301,0.051,0,9,GNA12
0,2.9077090067221034,0.277,0.032,0,9,CERS6
0,1.8825016079089423,0.289,0.046,0,9,PKIG
0,2.5449695142761852,0.277,0.036,0,9,NRROS
0,1.7867153852494178,0.301,0.062,0,9,UBXN6
0,2.4628236245278137,0.289,0.05,0,9,MCC
0,3.8178604192042567,0.253,0.016,0,9,AP000783.1
0,2.057698105857564,0.289,0.053,0,9,PLAGL1
0,2.2152220249645085,0.277,0.042,0,9,SIGLEC5
0,3.2807590281247143,0.253,0.018,0,9,RP11-302F12.10
0,1.8403803339986087,0.289,0.055,0,9,ZNF165
0,2.3366442430123664,0.277,0.044,0,9,RAB34
0,3.5210917129005366,0.253,0.02,0,9,RGS18
0,2.544949297784228,0.265,0.032,0,9,CXXC5
0,3.2937757529765612,0.253,0.02,0,9,CTD-2514K5.4
0,2.120882146128869,0.289,0.057,0,9,AGPAT2
0,2.333088469560384,0.265,0.034,0,9,FMN1
0,3.2333807586533494,0.253,0.022,0,9,AL022328.1
0,1.8594324316149844,0.289,0.059,0,9,PPCDC
0,2.002822421688449,0.277,0.049,0,9,FAM65C
0,1.6860914956480206,0.277,0.049,0,9,CTD-2012K14.4
0,3.0417887012780844,0.253,0.025,0,9,SCRN1
0,2.0035139822781782,0.277,0.05,0,9,PAFAH2
0,2.6372315245541893,0.265,0.039,0,9,FES
0,2.8532452754767075,0.253,0.028,0,9,DST
0,1.844289032007481,0.277,0.054,0,9,RNU12
0,2.6961032762083232,0.253,0.03,0,9,SLC23A1
0,2.642604309907256,0.253,0.034,0,9,SRD5A1
0,1.6957806054425364,0.265,0.051,0,9,CCDC138
0,2.07586542644661,0.265,0.051,0,9,RP11-488C13.5
0,2.282507674502174,0.253,0.039,0,9,AC092798.2
0,1.7564036340151745,0.253,0.043,0,9,ZNF516
0,2.277178832168608,0.253,0.044,0,9,GRAMD1B
2.220446049250313e-16,1.0886233126546527,0.976,0.433,8.124612094206896e-12,9,CTSB
2.220446049250313e-16,1.149094573119842,0.807,0.298,8.124612094206896e-12,9,MX1
2.220446049250313e-16,1.0591044457077965,0.771,0.271,8.124612094206896e-12,9,KDELR2
2.220446049250313e-16,1.0512721968814203,0.711,0.246,8.124612094206896e-12,9,LETM1
2.220446049250313e-16,1.2024774432343381,0.651,0.217,8.124612094206896e-12,9,SGSM3
2.220446049250313e-16,1.2073970017957805,0.627,0.204,8.124612094206896e-12,9,PTTG1IP
2.220446049250313e-16,1.3168661754841597,0.494,0.142,8.124612094206896e-12,9,TP53I13
2.220446049250313e-16,1.2278778930815937,0.422,0.113,8.124612094206896e-12,9,LIMD1
2.220446049250313e-16,1.6719251832690483,0.373,0.095,8.124612094206896e-12,9,GMPPB
2.220446049250313e-16,1.059860278395022,0.349,0.08,8.124612094206896e-12,9,LILRB3
2.220446049250313e-16,1.7559850818573037,0.301,0.064,8.124612094206896e-12,9,ACN9
2.220446049250313e-16,1.7136987903801733,0.301,0.064,8.124612094206896e-12,9,RP1-313I6.12
2.220446049250313e-16,1.9324380331394417,0.301,0.067,8.124612094206896e-12,9,SH3GL1
2.220446049250313e-16,1.5756687111844914,0.289,0.059,8.124612094206896e-12,9,TBC1D13
2.220446049250313e-16,1.8624836354299474,0.289,0.061,8.124612094206896e-12,9,PDPK2
2.220446049250313e-16,2.0729253722530387,0.289,0.062,8.124612094206896e-12,9,IL4I1
4.440892098500626e-16,1.0109608232572962,0.904,0.335,1.624922418841379e-11,9,SELL
4.440892098500626e-16,1.4259342545863865,0.47,0.133,1.624922418841379e-11,9,PLA2G16
4.440892098500626e-16,1.5995464719241501,0.313,0.07,1.624922418841379e-11,9,CEP128
6.661338147750939e-16,1.3693381287771182,0.434,0.117,2.4373836282620687e-11,9,TMED3
6.661338147750939e-16,1.5493149823486796,0.373,0.092,2.4373836282620687e-11,9,RP11-386I14.4
6.661338147750939e-16,1.9068682863810853,0.289,0.063,2.4373836282620687e-11,9,SUZ12P
8.881784197001252e-16,1.374250209483891,0.518,0.157,3.249844837682758e-11,9,CTSH
8.881784197001252e-16,1.3718772562779344,0.41,0.11,3.249844837682758e-11,9,SLC1A4
8.881784197001252e-16,1.4034042641473599,0.386,0.101,3.249844837682758e-11,9,VCL
8.881784197001252e-16,1.725028591017168,0.361,0.092,3.249844837682758e-11,9,HLA-DQB1-AS1
1.1102230246251565e-15,1.3121409468165122,0.446,0.125,4.062306047103448e-11,9,ANTXR2
1.1102230246251565e-15,1.7753627302152508,0.265,0.054,4.062306047103448e-11,9,KCTD5
1.3322676295501878e-15,1.1711956245256756,0.614,0.199,4.8747672565241373e-11,9,PHB
1.3322676295501878e-15,0.8891921082790761,0.349,0.083,4.8747672565241373e-11,9,SETBP1
1.5543122344752192e-15,1.4424007442767177,0.41,0.109,5.687228465944827e-11,9,UCHL3
1.5543122344752192e-15,1.425072150677673,0.41,0.112,5.687228465944827e-11,9,PCCB
1.9984014443252818e-15,1.170809292893544,0.651,0.227,7.312150884786206e-11,9,HIST2H2AA3
1.9984014443252818e-15,1.184499327326904,0.47,0.139,7.312150884786206e-11,9,MAP4K4
2.220446049250313e-15,1.427440019205775,0.386,0.102,8.124612094206896e-11,9,GRAMD4
2.4424906541753444e-15,1.0526455225711158,0.892,0.329,8.937073303627585e-11,9,VAMP8
2.4424906541753444e-15,0.9983430074669211,1,0.471,8.937073303627585e-11,9,HLA-DRA
2.4424906541753444e-15,1.120584944568005,0.699,0.24,8.937073303627585e-11,9,SEC61G
2.4424906541753444e-15,1.8951958342630402,0.337,0.086,8.937073303627585e-11,9,MCTP1
2.886579864025407e-15,1.3184302322927792,0.482,0.149,1.0561995722468964e-10,9,MALT1
3.552713678800501e-15,1.1069627162925066,0.711,0.249,1.2999379350731033e-10,9,MYD88
3.9968028886505635e-15,1.1297136983475202,0.542,0.171,1.4624301769572412e-10,9,CRTAP
4.6629367034256575e-15,0.9743763706507379,0.952,0.376,1.706168539783448e-10,9,ADAM19
4.884981308350689e-15,1.1113703804234372,0.614,0.214,1.787414660725517e-10,9,PBRM1
5.3290705182007514e-15,1.1247859736356047,0.578,0.187,1.949906902609655e-10,9,XBP1
5.773159728050814e-15,1.391212143225225,0.361,0.093,2.1123991444937928e-10,9,SLC37A1
6.439293542825908e-15,1.1154043526218937,0.639,0.22,2.3561375073199997e-10,9,GNL3
8.43769498715119e-15,1.1143099184286123,0.554,0.174,3.0873525957986203e-10,9,MIIP
8.659739592076221e-15,1.3517896352363408,0.349,0.088,3.1685987167406893e-10,9,RMDN3
9.992007221626409e-15,0.9528775774726362,0.843,0.325,3.656075442393103e-10,9,SAMHD1
9.992007221626409e-15,0.9900776244769638,0.831,0.34,3.656075442393103e-10,9,STT3A
9.992007221626409e-15,1.140977175507353,0.53,0.165,3.656075442393103e-10,9,RAB4B
1.021405182655144e-14,1.410715625837325,0.373,0.098,3.737321563335172e-10,9,MYCBP
1.1102230246251565e-14,1.0027323791568596,0.819,0.289,4.062306047103448e-10,9,IGFLR1
1.532107773982716e-14,1.0480126825696983,0.735,0.266,5.605982345002758e-10,9,LAPTM4A
1.554312234475219e-14,1.0009227075254605,0.904,0.355,5.687228465944827e-10,9,HLA-DMA
1.554312234475219e-14,1.2185629644296267,0.434,0.122,5.687228465944827e-10,9,C1orf162
1.6431300764452317e-14,1.166068888796934,0.59,0.204,6.012212949713103e-10,9,GALNT2
1.7319479184152442e-14,1.6970926295392375,0.265,0.057,6.337197433481379e-10,9,NIPSNAP3A
2.0650148258027912e-14,1.7089997453464252,0.253,0.053,7.555889247612413e-10,9,DTWD1
2.1316282072803006e-14,1.1533486173216023,0.627,0.211,7.79962761043862e-10,9,PYCARD
2.2648549702353193e-14,0.987638345789392,0.711,0.258,8.287104336091033e-10,9,CYTH4
2.708944180085382e-14,1.1851875379653765,0.482,0.147,9.912026754932413e-10,9,SNX3
3.064215547965432e-14,1.0556876129845918,0.614,0.212,1.1211964690005516e-9,9,SOCS3
3.397282455352979e-14,1.6043729803719224,0.253,0.053,1.243065650413655e-9,9,IPO4
3.6637359812630166e-14,1.328428369842721,0.434,0.128,1.3405609955441378e-9,9,PTPMT1
3.7969627442180354e-14,1.1321140947269688,0.675,0.245,1.3893086681093791e-9,9,HIST2H2AA4
3.8191672047105385e-14,1.520056551965909,0.313,0.075,1.397433280203586e-9,9,RP11-324I22.3
4.0190073491430667e-14,1.4309864185206602,0.337,0.086,1.470554789051448e-9,9,UNC119
4.1522341120980855e-14,1.1072418673309214,0.554,0.184,1.5193024616166895e-9,9,NARS
4.374278717023117e-14,1.0384308895385648,0.675,0.234,1.6005485825587584e-9,9,ANAPC11
4.374278717023117e-14,1.8091238851070133,0.289,0.068,1.6005485825587584e-9,9,SMCO4
4.707345624410664e-14,1.0053916808944026,0.699,0.25,1.7224177639718619e-9,9,CNDP2
4.75175454539567e-14,1.4120791994137671,0.361,0.096,1.7386669881602757e-9,9,LTV1
4.907185768843192e-14,1.1126553698355848,0.518,0.161,1.795539272819724e-9,9,PGLS
5.595524044110789e-14,1.0747696372934867,0.518,0.159,2.0474022477401377e-9,9,MFSD1
5.684341886080802e-14,0.977010801011579,0.59,0.202,2.0799006961169653e-9,9,AD000671.6
6.927791673660977e-14,1.323457508881201,0.41,0.122,2.5348789733925514e-9,9,FAM168A
7.460698725481052e-14,1.584960909393418,0.313,0.078,2.729869663653517e-9,9,GCA
7.882583474838611e-14,1.3562168400097354,0.373,0.102,2.884237293443448e-9,9,FBXO6
8.104628079763643e-14,1.30180542649653,0.446,0.139,2.965483414385517e-9,9,RASA4B
8.526512829121202e-14,0.9669372583171443,0.952,0.446,3.119851044175448e-9,9,SLC20A1
8.859579736508749e-14,1.3105203204055247,0.373,0.104,3.2417202255885513e-9,9,AGPAT5
9.14823772291129e-14,1.0738224319557717,0.639,0.23,3.347340182813241e-9,9,GRSF1
1.1546319456101628e-13,1.10913108913646,0.458,0.139,4.224798288987586e-9,9,RASGRP2
1.1857181902996672e-13,1.8624965074053668,0.253,0.056,4.338542858306482e-9,9,TCP11L1
1.2589929099249275e-13,1.1991641384857934,0.47,0.147,4.60665505741531e-9,9,PIP5K1A
1.2811973704174306e-13,1.1521870237684333,0.373,0.102,4.687901178357379e-9,9,DENND5A
1.318944953254686e-13,1.1559977358995388,0.458,0.137,4.826019583958896e-9,9,CCS
1.3322676295501878e-13,1.4702937698027108,0.253,0.054,4.874767256524137e-9,9,QDPR
1.4099832412739488e-13,1.3210252636890476,0.373,0.104,5.159128679821379e-9,9,NAA40
1.6053824936079764e-13,1.3709603044449314,0.265,0.06,5.8740945441115855e-9,9,DUSP7
1.7275070263167436e-13,0.9022443319033193,0.699,0.265,6.320948209292965e-9,9,CLINT1
1.7696955012524995e-13,1.058218169205098,0.663,0.238,6.475315839082896e-9,9,PLSCR1
1.9273471707492718e-13,1.6738471829795094,0.337,0.094,7.052163297771585e-9,9,JAZF1
2.0694557179012918e-13,0.9172140977101723,0.867,0.358,7.572138471800827e-9,9,DBNL
2.1005419625907962e-13,1.4685817477716308,0.386,0.11,7.685883041119723e-9,9,ATOX1
2.1649348980190553e-13,1.3852871560414188,0.337,0.088,7.921496791851723e-9,9,MRPL36
2.2648549702353193e-13,1.3995893807293456,0.373,0.106,8.287104336091033e-9,9,GYS1
2.424727085781342e-13,1.210876728217365,0.325,0.084,8.87207640687393e-9,9,MTMR10
2.566835632933362e-13,1.112883403009425,0.47,0.151,9.392051580903171e-9,9,SLFN11
2.6134649999676185e-13,1.1868081183962134,0.566,0.198,9.562668434881516e-9,9,GPR65
2.6711965972481266e-13,1.0633320982876513,0.578,0.217,9.773908349330895e-9,9,PIK3CG
2.69562150378988e-13,0.9975069503611287,0.964,0.389,9.863279082367171e-9,9,ALOX5AP
2.831068712794149e-13,1.3802415259501022,0.301,0.075,1.0358880420113792e-8,9,CUL4B
3.0375701953744283e-13,1.1656032089763935,0.446,0.136,1.1114469344875033e-8,9,IVD
3.5438318946034997e-13,0.8121198361668365,0.554,0.188,1.2966880902354205e-8,9,FRMD8
3.7192471324942744e-13,0.9375186912377349,0.53,0.176,1.360872525779655e-8,9,CCDC69
4.261035968511351e-13,1.1154432500482345,0.458,0.147,1.5591130608783033e-8,9,DAPP1
4.269917752708352e-13,1.318382361113189,0.373,0.107,1.562362905715986e-8,9,HSD17B12
4.622968674539152e-13,1.8217940330037612,0.253,0.057,1.6915442380138757e-8,9,RP11-732M18.3
4.68070027181966e-13,1.2283374817070012,0.373,0.105,1.7126682294588136e-8,9,HINT2
4.907185768843192e-13,0.9600916159195974,0.675,0.258,1.795539272819724e-8,9,HLA-DQA2
4.956035581926699e-13,0.8981659553354606,0.699,0.281,1.813413419426979e-8,9,RHBDF2
5.346834086594754e-13,1.335753495297034,0.373,0.107,1.9564065922850205e-8,9,HSP90B2P
5.642153411145046e-13,1.1511312156339533,0.518,0.178,2.064463933137972e-8,9,KLF10
6.483702463810914e-13,1.2157223655893634,0.337,0.09,2.3723867315084135e-8,9,STK38L
6.548095399239173e-13,1.8036307592959766,0.253,0.058,2.3959481065816135e-8,9,MSRB1
6.583622536027178e-13,1.6258807917447045,0.277,0.068,2.4089474859323445e-8,9,AACS
7.014389069581739e-13,1.1496116329047523,0.41,0.123,2.5665649605599583e-8,9,PLEKHO1
8.855138844410249e-13,1.4207820855303104,0.349,0.098,3.24009530316971e-8,9,CTPS1
9.585665594613602e-13,0.973203587050522,0.723,0.271,3.507395041069117e-8,9,TALDO1
9.758860386455126e-13,1.3029335811239378,0.373,0.107,3.5707670154039306e-8,9,ZNF22
9.876544027065393e-13,1.0190487561190515,0.735,0.287,3.613827459503227e-8,9,ATP6V0B
1.0691447727140257e-12,0.9940322026767354,0.566,0.194,3.91200072336062e-8,9,NIPA2
1.1024514634527804e-12,0.8569590042635932,0.747,0.331,4.0338699047737236e-8,9,TACC1
1.3302692281058626e-12,0.9852138795393682,0.843,0.359,4.867455105639351e-8,9,CTSC
1.3322676295501878e-12,1.152883119981554,0.518,0.18,4.8747672565241373e-8,9,RTCB
1.3642420526593924e-12,1.2877638626836796,0.337,0.093,4.9917616706807166e-8,9,NEK6
1.3884449145962208e-12,1.8290197206656142,0.253,0.059,5.080319942507572e-8,9,MIR22HG
1.5825118993006981e-12,0.8578728182563483,0.663,0.25,5.7904110395412545e-8,9,CLASP2
1.6533441282717831e-12,1.403342231026967,0.289,0.073,6.049586165346454e-8,9,CTB-131B5.2
1.7885692926711272e-12,1.535457511449492,0.301,0.078,6.544375041883654e-8,9,AMDHD2
2.1016521856154213e-12,0.7772125345384053,0.916,0.385,7.689945347166827e-8,9,EDEM1
2.1158630403306233e-12,1.382108492334163,0.349,0.102,7.741942864569751e-8,9,MIR142
2.282618538629322e-12,1.1783851082223893,0.446,0.143,8.352101232844689e-8,9,TMEM14C
2.3447910280083306e-12,0.8835152790450165,0.711,0.286,8.579590371482482e-8,9,ARHGAP17
2.646105556891598e-12,1.2552655581169538,0.386,0.117,9.682100232666357e-8,9,MRE11A
3.1379343568005424e-12,1.0931523153270393,0.518,0.184,1.1481701811533185e-7,9,TMEM39A
3.3650859876388495e-12,1.0746621544964243,0.53,0.187,1.231284962877055e-7,9,FAM60A
3.4205971388701073e-12,1.3392167374138726,0.253,0.06,1.2515964931125723e-7,9,MARCKSL1
3.773870105305832e-12,0.8651718253630065,0.88,0.358,1.380859071531404e-7,9,HM13
4.062306047103448e-12,1.056353057283525,0.47,0.156,1.4863977826351515e-7,9,MAPKAPK3
4.091171845743702e-12,1.0573524424429197,0.47,0.155,1.4969597783576205e-7,9,CPNE3
4.094058425607727e-12,1.0030358989268275,0.747,0.349,1.4980159779298674e-7,9,NR3C1
4.296119016089506e-12,1.3344770778661017,0.277,0.069,1.5719499479871502e-7,9,IL10RB-AS1
4.725775326619441e-12,0.9508639943735959,0.554,0.199,1.7291611920100536e-7,9,ARHGAP27
5.018874205120483e-12,1.6554756623786677,0.277,0.072,1.8364060716535846e-7,9,POLE
5.168532268839954e-12,1.377350688307529,0.301,0.079,1.891165957168539e-7,9,HIST1H2AC
5.274891634599044e-12,1.1532708152020372,0.361,0.105,1.93008284909979e-7,9,C10orf32
5.6485927046878714e-12,1.0103173303404378,0.53,0.191,2.0668200706452922e-7,9,SLC1A5
6.021849685566849e-12,1.1117119200074053,0.494,0.174,2.20339479994891e-7,9,LRRC59
6.163292098904094e-12,0.9072461398092476,0.771,0.298,2.255148578989008e-7,9,C11orf31
6.397327112495077e-12,0.7290904360331467,0.711,0.298,2.3407819904619487e-7,9,BTAF1
6.614264691506833e-12,1.1145099839463857,0.313,0.086,2.42015945062235e-7,9,CNOT11
6.708189559390121e-12,0.8352174784461822,0.699,0.302,2.454526559780845e-7,9,USP24
6.757927550893328e-12,0.880021170534551,0.711,0.295,2.4727256908718687e-7,9,MEF2D
7.0667915963440464e-12,1.647818770011186,0.265,0.067,2.5857390451022866e-7,9,ATP6V0A1
7.321032668983207e-12,1.1585201428680563,0.482,0.164,2.6787658535809555e-7,9,NAPRT1
7.400746682151293e-12,0.8562889731355408,0.723,0.292,2.7079332109991583e-7,9,H2AFY
7.644773702963903e-12,1.221199325915816,0.325,0.09,2.797222697914492e-7,9,RP3-508I15.21
7.954747971439247e-12,0.87979584538529,0.711,0.291,2.9106422827496203e-7,9,MICAL1
8.54938342342848e-12,1.1079750170261298,0.59,0.229,3.128219394632481e-7,9,IFI44L
8.846035015608322e-12,1.2049171381284813,0.373,0.117,3.236764212211085e-7,9,RRAGC
9.181100324440195e-12,0.9819417594568142,0.566,0.205,3.359364608712667e-7,9,RP11-622K12.1
9.244827126053679e-12,1.5238479468306063,0.253,0.061,3.382682245423041e-7,9,MNDA
9.900302799792371e-12,1.057694988842536,0.434,0.139,3.6225207944440285e-7,9,SPON2
9.982459303614633e-12,1.1630263371114866,0.41,0.139,3.652581859192594e-7,9,HIATL1
9.983125437429408e-12,1.5100837300465766,0.289,0.078,3.65282559755542e-7,9,TMEM106A
1.0029532759858739e-11,1.771057088812013,0.253,0.063,3.6698060368323127e-7,9,ACOT7
1.0041745213129616e-11,1.1009791866456937,0.386,0.117,3.6742745734841264e-7,9,CCDC57
1.0299761044052502e-11,1.1500792421730615,0.373,0.114,3.7686825660188106e-7,9,TRIM5
1.0986989096295474e-11,1.5963306441434988,0.277,0.074,4.020139310334514e-7,9,PRKCD
1.169908614429005e-11,1.412903751931759,0.313,0.088,4.280695620195729e-7,9,RP11-649E7.5
1.2427836537654002e-11,0.6918148802926944,0.771,0.327,4.5473453891275994e-7,9,PRKCB
1.2600809284890602e-11,0.9427597797630887,0.663,0.261,4.610636117341471e-7,9,C19orf10
1.2651879544023359e-11,1.0237039827781076,0.614,0.238,4.629322725158147e-7,9,HEXB
1.2714052033402368e-11,1.021294612511833,0.566,0.207,4.6520716390219263e-7,9,EIF6
1.3255618824814519e-11,0.9845334812499539,0.651,0.249,4.850230927999633e-7,9,LGALS9
1.3972156764907595e-11,1.4508944938857777,0.337,0.102,5.112412160279689e-7,9,TPCN2
1.504441016209057e-11,1.3814118566133404,0.337,0.101,5.50474967830894e-7,9,SNRNP25
1.6220802478983387e-11,1.0272077125417323,0.361,0.105,5.935191627060021e-7,9,RP11-256P1.1
1.6749490683309887e-11,1.4463326665200245,0.373,0.121,6.128638641023088e-7,9,SLC43A3
1.687050499299403e-11,1.5876685352990707,0.301,0.086,6.172917776936515e-7,9,AMZ2P1
1.7650103600885814e-11,0.8850810727296001,0.554,0.209,6.458172907564119e-7,9,RUNX1
1.8924195543945643e-11,0.9640391839581768,0.542,0.199,6.924363149529711e-7,9,ABCA7
2.092725992497435e-11,1.0741815159764692,0.277,0.074,7.657284406548115e-7,9,UBN2
2.3782975588915178e-11,1.1858111293283187,0.398,0.13,8.702190767984064e-7,9,SLC23A2
2.4143353982708504e-11,0.8488630297647226,0.831,0.376,8.834053222273042e-7,9,TM9SF2
2.4991564373522124e-11,0.9007789708704146,0.602,0.23,9.144413404271745e-7,9,SMARCB1
2.5741409004353955e-11,1.112543845822405,0.313,0.088,9.418781554693112e-7,9,FAM179B
2.6613378167894552e-11,1.4225359425982544,0.289,0.079,9.737835071632617e-7,9,FN3KRP
2.6769031435947e-11,1.3263650323553255,0.313,0.091,9.794788602413007e-7,9,ADRBK2
2.677746913093415e-11,0.8262092957790028,0.747,0.304,9.797875955008806e-7,9,NGLY1
2.8616664593528185e-11,1.0843786539692095,0.349,0.105,1.0470837574771963e-6,9,EXOC6
2.9509505949931736e-11,0.9260703244914161,0.614,0.231,1.0797528227080022e-6,9,SIVA1
2.9708902005154414e-11,0.8771408642537518,0.422,0.135,1.0870487243686e-6,9,PXK
3.0416336116445564e-11,0.9662244461986573,0.325,0.094,1.1129337385007432e-6,9,ZMYM6
3.2808866734512776e-11,0.9229967048482616,0.554,0.201,1.2004764338158225e-6,9,MCM5
3.428657358028886e-11,0.9479208673135181,0.482,0.164,1.2545457273027694e-6,9,SLC2A1
3.510791657390655e-11,0.8990113608272736,0.675,0.278,1.2845986674392407e-6,9,HMGA1
3.614464283430152e-11,1.2227315200062137,0.361,0.112,1.3225324813070927e-6,9,HDAC6
3.723954478118685e-11,0.755868907529669,0.566,0.21,1.3625949435436269e-6,9,NFX1
3.7440495148644004e-11,0.888088516959043,0.675,0.262,1.3699477174888841e-6,9,HMGN3
3.7769787297747826e-11,0.9158254173323339,0.386,0.121,1.381996517224593e-6,9,POLK
3.999289788225724e-11,0.8630992717981496,0.602,0.237,1.4633401335117924e-6,9,TET2
4.224376404238228e-11,1.0037909557035911,0.602,0.25,1.5456993263107677e-6,9,PI4KA
4.657318974921054e-11,1.1131796241670076,0.373,0.117,1.7041130129236137e-6,9,TMEM107
4.839062484052192e-11,1.156181180857133,0.398,0.13,1.7706129629146972e-6,9,CHD1L
5.386247003968947e-11,1.2944626015798868,0.313,0.091,1.9708277787522377e-6,9,PHLDB3
5.703659766709279e-11,1.3845681363711044,0.265,0.069,2.0869691086389253e-6,9,EAF2
5.992717433400685e-11,1.0834430926197531,0.41,0.134,2.1927353088813106e-6,9,RP11-500M8.7
6.219202930424217e-11,0.9281033471105655,0.614,0.231,2.275606352242221e-6,9,AP2S1
6.643330330291519e-11,0.7820348730671972,0.53,0.188,2.430794567853667e-6,9,LYPLA1
6.720668466186908e-11,0.9896615230618563,0.542,0.198,2.4590925917777895e-6,9,IFI35
7.021383474636878e-11,0.8728543480771196,0.578,0.21,2.5691242133696335e-6,9,NHP2
8.149858565786872e-11,0.9674879563432144,0.518,0.188,2.9820332492214163e-6,9,CDC123
8.201772594418344e-11,0.8815154611808049,0.88,0.382,3.001028592297672e-6,9,SPCS1
8.596767742119482e-11,1.4512006644274675,0.301,0.088,3.1455573168415185e-6,9,PAK1
8.715650423596344e-11,1.203822259100637,0.325,0.097,3.1890564899939022e-6,9,KIAA0513
8.851652744112926e-11,0.7221889235771741,0.651,0.284,3.2388197390709195e-6,9,IQSEC1
8.86553053192074e-11,1.4675815175563711,0.301,0.09,3.2438976216297988e-6,9,ADCY3
8.95441498727223e-11,0.8464815595003194,0.735,0.324,3.276420443842909e-6,9,PTPN1
9.240341825034193e-11,1.2071840435443315,0.325,0.098,3.381041073780011e-6,9,CSNK1E
9.520229049542195e-11,0.8510249842112358,0.627,0.25,3.483451809227489e-6,9,TYMP
1.0024403529484971e-10,0.9292240268822719,0.361,0.113,3.667929251438551e-6,9,CHPF2
1.1214251749436244e-10,1.2107898011522027,0.277,0.075,4.1032947151187216e-6,9,CISH
1.1238743269359475e-10,0.9310898185682341,0.482,0.173,4.112256162258632e-6,9,MAGT1
1.1432743640682475e-10,0.9320674972565033,0.651,0.263,4.183240898125717e-6,9,SFT2D1
1.1665046706355042e-10,1.2058547632338346,0.325,0.095,4.26824058985531e-6,9,AC016292.3
1.2290657380731318e-10,0.8888922311799556,0.53,0.2,4.497151535609589e-6,9,DTX2
1.2929657344784573e-10,1.3769246255041114,0.265,0.07,4.730961622456675e-6,9,LLGL2
1.3189138670099965e-10,0.7939446614949134,0.578,0.216,4.825905839389577e-6,9,MBOAT1
1.3212120286709705e-10,1.0271095732091893,0.494,0.192,4.834314812907081e-6,9,ITPR2
1.5353407434304245e-10,1.0562560581423384,0.277,0.077,5.617811780211923e-6,9,SNX18
1.617452838331701e-10,0.8386303210901134,0.53,0.194,5.918259935455694e-6,9,ARFGAP3
1.653166492587843e-10,0.9123251296263302,0.458,0.164,6.048936196378918e-6,9,IREB2
